GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),GPS Altitude(ft),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Speed (OBD)(mph),Engine RPM(rpm),Engine Coolant Temperature(°C)
Sat Apr 13 15:10:08 CDT 2019,10:07.3,-88.20153098,41.83182602,0,10,192,0,-1.1875241,7.967903,5.439626,0.02859707,629.9212646,0.02859707,0.454498082,0,0,-
Sat Apr 13 15:10:09 CDT 2019,10:08.3,-88.20153075,41.83182632,0,9,192,0,-1.3599066,8.101978,5.4779334,0.031476967,629.9212646,0.031476967,0.458402991,0,0,-
Sat Apr 13 15:10:10 CDT 2019,10:09.3,-88.20153068,41.83182636,0,9,192,0,-1.6280571,8.00621,5.6120086,0.029381454,629.9212646,0.029381454,0.472070187,0,0,-
Sat Apr 13 15:10:11 CDT 2019,10:10.3,-88.20153054,41.83182637,0,10,192,0,-1.4556746,7.9870567,5.535394,0.020643294,629.9212646,0.020643294,0.46426034,0,0,-
Sat Apr 13 15:10:12 CDT 2019,10:11.3,-88.20153045,41.83182634,0,10,192,0,-1.4939818,8.0445175,5.5162406,0.024649322,629.9212646,0.024649322,0.4623079,0,0,-
Sat Apr 13 15:10:13 CDT 2019,10:12.3,-88.20153059,41.83182605,0,9,192,0,-1.6280571,7.9870567,5.650316,0.030024469,629.9212646,0.030024469,0.475975126,0,0,-
Sat Apr 13 15:10:14 CDT 2019,10:13.3,-88.20153056,41.83182605,0,9,192,0,-1.5705963,8.082825,5.4779334,0.027126491,629.9212646,0.027126491,0.458402991,0,0,-
Sat Apr 13 15:10:15 CDT 2019,10:14.3,-88.20153055,41.83182606,0,9,192,0,-1.9153614,8.159439,5.2480903,0.03384298,629.9212646,0.033842981,0.434973508,0,0,-
Sat Apr 13 15:10:16 CDT 2019,10:15.3,-88.20153048,41.83182603,0,9,192,0,-1.8579005,8.561666,4.7884035,0.03674954,629.9212646,0.036749542,0.388114512,0,0,-
Sat Apr 13 15:10:17 CDT 2019,10:16.3,-88.20153074,41.8318256,0,9,192,0,-1.685518,8.465898,4.960786,0.033881962,629.9212646,0.033881962,0.405686617,0,0,-
Sat Apr 13 15:10:18 CDT 2019,10:17.3,-88.2015306,41.83182583,0,9,192,0,-1.8004397,8.465898,4.960786,0.035930812,629.9212646,0.035930812,0.405686617,0,0,-
Sat Apr 13 15:10:19 CDT 2019,10:18.3,-88.2015309,41.83182502,0,9,192,0,-1.8962077,8.312668,4.8841715,0.027575,629.9212646,0.027574999,0.397876799,0,825,-
Sat Apr 13 15:10:20 CDT 2019,10:19.3,-88.20153095,41.83182505,0,9,192,0,-1.7812861,8.944737,3.6008794,0.018540263,629.9212646,0.018540263,0.267062128,1.242742419,1003,-
Sat Apr 13 15:10:21 CDT 2019,10:20.3,-88.20152429,41.8318228,1.0507616,9,192,114.3,-2.336741,9.251195,3.371036,0.050572455,629.9212646,0.050572455,0.243632615,4.970969677,1766,-
Sat Apr 13 15:10:22 CDT 2019,10:21.3,-88.20147342,41.83181376,2.7994642,9,191,113.5,-2.1643584,9.500193,2.9113493,0.06360336,626.6404247,0.063603356,0.196773618,10.56331056,2946,-
Sat Apr 13 15:10:23 CDT 2019,10:22.3,-88.20144392,41.83180039,2.9076624,10,193,114.4,-1.4173675,9.11712,4.501099,0.056647804,633.2021046,0.056647804,0.358827621,15.53428024,2337,-
Sat Apr 13 15:10:24 CDT 2019,10:23.3,-88.20138331,41.8317751,4.26203,9,192,113.6,-1.7046716,8.580819,5.0757074,0.0500198,629.9212646,0.050019801,0.417401344,18.64113629,3186,-
Sat Apr 13 15:10:25 CDT 2019,10:24.3,-88.20123882,41.83172,8.392884,9,191,113.4,-1.8579005,8.408437,4.9224787,0.030099928,626.6404247,0.030099928,0.399829239,21.74799234,2335,-
Sat Apr 13 15:10:26 CDT 2019,10:25.3,-88.20115199,41.8316818,8.743185,10,189,115.5,-2.0685902,8.2169,4.6926355,0.023293065,620.0787449,0.023293065,0.378352225,24.85484838,2486,-
Sat Apr 13 15:10:27 CDT 2019,10:26.3,-88.20102304,41.83164923,10.194714,10,189,112.5,-2.27928,7.297527,4.807557,-0.013223206,620.0787449,-0.013223206,0.390066981,27.96170443,2736,-
Sat Apr 13 15:10:28 CDT 2019,10:27.3,-88.20088489,41.83162391,11.760154,10,188,109.8,-1.0151415,8.63828,4.673482,0.024470389,616.797905,0.024470389,0.419353813,29.82581806,2155,-
Sat Apr 13 15:10:29 CDT 2019,10:28.3,-88.20073848,41.83158373,12.581287,10,184,107.7,-1.3982137,7.73806,4.654328,-0.049544513,603.6745453,-0.049544513,0.374447286,31.68993169,2250,-
Sat Apr 13 15:10:30 CDT 2019,10:29.3,-88.20054449,41.83153796,13.852441,10,181,106.9,-3.0071173,7.7572136,5.3247046,0.029672757,593.8320255,0.029672757,0.442783326,32.93267411,1697,-
Sat Apr 13 15:10:31 CDT 2019,10:30.3,-88.20038435,41.83150693,14.190056,10,181,107,-1.6663644,8.580819,5.401319,0.066429555,593.8320255,0.066429555,0.450593174,34.17541653,1715,-
Sat Apr 13 15:10:32 CDT 2019,10:31.3,-88.20021526,41.83146221,14.670013,10,179,107.1,-2.719813,8.408437,5.267244,0.067726314,587.2703457,0.067726314,0.436925977,34.79678774,1440,-
Sat Apr 13 15:10:33 CDT 2019,10:32.3,-88.20006672,41.8314017,14.98027,10,178,106.6,-1.8004397,8.446744,5.8801594,0.084058225,583.9895058,0.084058225,0.499404609,34.79678774,1453,-
Sat Apr 13 15:10:34 CDT 2019,10:33.3,-88.19991822,41.83138498,15.060851,10,177,106,-0.5363012,8.599973,5.2480903,0.052206054,580.7086658,0.052206054,0.434973508,35.41815895,1466,-
Sat Apr 13 15:10:35 CDT 2019,10:34.3,-88.19972331,41.83135392,15.352036,10,176,105.2,-1.6280571,8.389283,5.861006,0.075323045,577.4278259,0.075323045,0.49745214,35.41815895,1473,-
Sat Apr 13 15:10:36 CDT 2019,10:35.3,-88.19955246,41.83132179,15.430004,10,177,104.7,-1.2066777,8.599973,5.93762,0.091377676,580.7086658,0.091377676,0.505261958,36.03953016,1492,-
Sat Apr 13 15:10:37 CDT 2019,10:36.3,-88.19936801,41.83128437,15.510726,9,177,104.6,-1.436521,8.121132,5.2289367,0.014428079,580.7086658,0.014428079,0.433021069,36.03953016,1506,-
Sat Apr 13 15:10:38 CDT 2019,10:37.3,-88.19917027,41.8312487,15.521163,10,175,104.4,-1.3599066,7.967903,4.903325,0.04909599,574.146986,0.049095988,0.399829239,36.66090137,1508,-
Sat Apr 13 15:10:39 CDT 2019,10:38.3,-88.19899064,41.83121832,15.88,10,174,105,-0.51714754,8.2169,5.267244,0.015318036,570.8661461,0.024606764,0.454498082,36.66090137,1522,-
Sat Apr 13 15:10:40 CDT 2019,10:39.3,-88.1988154,41.8311715,16.211113,10,173,106.1,-0.51714754,8.599973,5.8801594,0.08229047,567.5853062,0.082290471,0.499404609,37.28227258,1539,-
Sat Apr 13 15:10:41 CDT 2019,10:40.3,-88.1986256,41.83114069,16.020313,9,172,104.1,-0.076614454,9.097966,6.397307,0.15276629,564.3044662,0.152766287,0.552120984,37.28227258,1544,-
Sat Apr 13 15:10:42 CDT 2019,10:41.3,-88.19843338,41.83110045,16.0102,9,173,106,-0.21068975,7.967903,5.1523223,0.030394027,567.5853062,0.030394027,0.425211221,37.90364379,1462,-
Sat Apr 13 15:10:43 CDT 2019,10:42.3,-88.19823573,41.83105427,16.260077,10,172,106.8,-0.59376204,7.699753,5.5162406,-0.013579249,564.3044662,-0.013579249,0.4623079,37.90364379,1350,-
Sat Apr 13 15:10:44 CDT 2019,10:43.3,-88.19805255,41.83101377,16.4011,10,173,107.4,-0.61291564,8.197746,5.305551,0.016354442,567.5853062,0.016354442,0.440830886,38.525015,1369,-
Sat Apr 13 15:10:45 CDT 2019,10:44.3,-88.19786313,41.83096191,16.460003,11,174,108.3,-0.5554548,8.159439,5.2480903,0.05342616,570.8661461,0.05890964,0.505261958,38.525015,1385,-
Sat Apr 13 15:10:46 CDT 2019,10:45.3,-88.19765534,41.83090703,16.540436,10,174,108.9,-0.5363012,8.197746,5.497087,0.02662152,570.8661461,0.026621521,0.460355431,39.14638621,1405,-
Sat Apr 13 15:10:47 CDT 2019,10:46.3,-88.19745452,41.83084552,17.430286,11,173,109,-0.24899697,8.197746,5.7269306,0.038687885,567.5853062,0.038687885,0.483784974,39.14638621,1411,-
Sat Apr 13 15:10:48 CDT 2019,10:47.5,-88.19724134,41.83079761,17.652382,11,173,109.8,-0.2681506,7.967903,5.803545,0.033538163,567.5853062,0.033538163,0.499404609,39.76775742,1421,-
Sat Apr 13 15:10:48 CDT 2019,10:48.3,-88.19724134,41.83079761,17.652382,11,173,109.8,-0.2681506,7.6231384,5.497087,-0.022565842,567.5853062,-0.022565842,0.460355431,39.76775742,1424,-
Sat Apr 13 15:10:49 CDT 2019,10:49.3,-88.19707053,41.83074456,17.210491,10,173,112,-0.22984336,7.5465236,5.401319,0.03797308,567.5853062,0.03797308,0.450593174,39.76775742,1500,-
Sat Apr 13 15:10:50 CDT 2019,10:50.3,-88.1968697,41.8306801,17.197271,10,173,113.1,-0.7278373,7.5465236,5.841852,0.008893439,567.5853062,0.008893439,0.4954997,40.38912863,1514,-
Sat Apr 13 15:10:51 CDT 2019,10:51.3,-88.196672,41.8306205,17.137007,10,172,114.3,-0.47884035,7.795521,6.0525417,0.026229918,564.3044662,0.026229918,0.516976714,40.38912863,1487,-
Sat Apr 13 15:10:52 CDT 2019,10:52.3,-88.19649283,41.83055451,17.356098,10,171,115.1,-0.63206923,7.52737,6.167464,0.013071477,561.0236263,0.013071477,0.528691471,40.38912863,1445,-
Sat Apr 13 15:10:53 CDT 2019,10:53.3,-88.19630335,41.8304858,17.533978,10,171,115.8,-0.8810662,7.469909,6.3589997,0.013260352,561.0236263,0.013260351,0.548216045,40.38912863,1438,-
Sat Apr 13 15:10:54 CDT 2019,10:54.3,-88.19609987,41.83041106,17.372543,10,171,115.9,-0.82360536,7.680599,6.301539,0.032080922,561.0236263,0.032080922,0.542358696,40.38912863,1450,-
Sat Apr 13 15:10:55 CDT 2019,10:55.3,-88.1959119,41.83033988,17.543972,10,169,116.1,-0.61291564,7.642292,5.66947,-0.008995473,554.4619465,-0.008995473,0.477927595,41.01049984,1461,-
Sat Apr 13 15:10:56 CDT 2019,10:56.3,-88.19572848,41.83027597,17.572561,10,170,115.9,-0.8619126,8.523358,5.765238,0.07161027,557.7427864,0.071610272,0.487689883,41.01049984,1523,-
Sat Apr 13 15:10:57 CDT 2019,10:57.3,-88.19553789,41.83021452,17.690012,10,170,115.5,-0.8810662,8.159439,5.746084,0.03142945,557.7427864,0.031429451,0.485737413,41.01049984,1511,-
Sat Apr 13 15:10:58 CDT 2019,10:58.3,-88.1953539,41.83015157,17.460001,11,170,115.6,-1.0534488,8.580819,5.056554,0.03994137,557.7427864,0.03994137,0.415448904,40.38912863,1487,-
Sat Apr 13 15:10:59 CDT 2019,10:59.3,-88.1951523,41.83008629,17.370012,12,170,115.1,-0.80445176,8.446744,5.0182467,0.023878753,557.7427864,0.023878753,0.411543995,40.38912863,1493,-
Sat Apr 13 15:11:00 CDT 2019,11:00.3,-88.19496918,41.83002815,17.650103,11,171,115.5,-1.340753,8.2169,4.960786,0.006916702,561.0236263,0.006916702,0.405686617,40.38912863,1482,-
Sat Apr 13 15:11:01 CDT 2019,11:01.3,-88.19478998,41.82995146,17.344847,11,176,116.1,-0.59376204,8.829816,5.45878,0.05285195,577.4278259,0.052851949,0.456450522,40.38912863,1481,-
Sat Apr 13 15:11:02 CDT 2019,11:02.3,-88.19460243,41.8298834,17.060045,11,175,116.4,-1.3024458,8.485051,5.2289367,0.043625772,574.146986,0.043625772,0.433021069,39.76775742,1462,-
Sat Apr 13 15:11:03 CDT 2019,11:03.3,-88.19442857,41.82982794,17.092634,11,176,114.3,-1.3024458,8.485051,4.76925,0.020049393,577.4278259,0.020049393,0.386162072,39.76775742,1460,-
Sat Apr 13 15:11:04 CDT 2019,11:04.3,-88.19425448,41.82975135,17.163368,10,177,116.2,-1.4748282,8.350976,4.3861775,0.014138315,580.7086658,0.014138315,0.347112894,39.14638621,1449,-
Sat Apr 13 15:11:05 CDT 2019,11:05.3,-88.19406968,41.82968683,17.020002,10,177,116.6,-1.934515,8.312668,5.094861,0.03850978,580.7086658,0.038509779,0.419353813,39.14638621,1431,-
Sat Apr 13 15:11:06 CDT 2019,11:06.3,-88.19389396,41.82961962,16.990047,11,176,116.7,-1.1492168,7.967903,4.6160207,-0.035040677,577.4278259,-0.035040677,0.370542377,38.525015,1417,-
Sat Apr 13 15:11:07 CDT 2019,11:07.3,-88.19369489,41.82954156,17.110046,11,176,116.8,-1.9536686,8.00621,4.6351743,-0.01716584,577.4278259,-0.01716584,0.372494817,37.90364379,1402,-
Sat Apr 13 15:11:08 CDT 2019,11:08.3,-88.19353233,41.82949,16.670301,11,175,116.2,-2.3558946,7.872135,4.999093,0.02483011,574.146986,0.02483011,0.409591526,37.90364379,1389,-
Sat Apr 13 15:11:09 CDT 2019,11:09.3,-88.19335426,41.82942297,16.560001,10,175,115.6,-1.7046716,8.159439,5.0374002,0.011812866,574.146986,0.011812866,0.413496435,37.28227258,1374,-
Sat Apr 13 15:11:10 CDT 2019,11:10.3,-88.19318308,41.82936269,16.240442,11,174,114.7,-1.8387469,8.446744,5.497087,0.06327492,570.8661461,0.06327492,0.460355431,37.28227258,1363,-
Sat Apr 13 15:11:11 CDT 2019,11:11.3,-88.19301543,41.82929542,16.450027,11,174,115,-1.5131354,8.063671,5.0374002,3.91E-04,570.8661461,3.91E-04,0.413496435,36.66090137,1350,-
Sat Apr 13 15:11:12 CDT 2019,11:12.3,-88.19287134,41.82925356,15.362373,10,172,114.2,-1.340753,8.542512,4.865018,0.023593433,564.3044662,0.023593433,0.39592433,36.03953016,1338,-
Sat Apr 13 15:11:13 CDT 2019,11:13.3,-88.19269463,41.82919515,15.366886,10,171,113.7,-1.9728222,7.2592196,4.5202527,-0.08638638,561.0236263,-0.086386383,0.36078009,36.03953016,1332,-
Sat Apr 13 15:11:14 CDT 2019,11:14.3,-88.19252511,41.8291365,15.334226,11,170,114.1,-1.3982137,7.9870567,5.650316,0.02644366,557.7427864,0.02644366,0.475975126,36.03953016,1319,-
Sat Apr 13 15:11:15 CDT 2019,11:15.3,-88.19233886,41.82907381,15.59008,11,172,113.9,-1.1300632,8.389283,5.7269306,0.049437728,564.3044662,0.049437728,0.483784974,35.41815895,1329,-
Sat Apr 13 15:11:16 CDT 2019,11:16.3,-88.19217421,41.82902046,15.791143,12,171,113.7,-1.1875241,7.795521,5.3438582,-0.009990215,561.0236263,-0.009990215,0.444735795,35.41815895,1438,-
Sat Apr 13 15:11:17 CDT 2019,11:17.3,-88.19201855,41.82895422,15.440262,11,170,115.3,-1.2258313,8.159439,5.592855,0.035096347,557.7427864,0.035096347,0.470117718,36.03953016,1284,-
Sat Apr 13 15:11:18 CDT 2019,11:18.3,-88.19182214,41.82888744,15.5603895,11,170,115,-1.3599066,8.274361,5.305551,0.03050512,557.7427864,0.030505121,0.440830886,36.03953016,1303,-
Sat Apr 13 15:11:19 CDT 2019,11:19.3,-88.19164972,41.82883315,15.751679,11,171,115.6,-0.7661445,8.197746,5.171476,0.03170944,561.0236263,0.03170944,0.42716369,37.28227258,1330,-
Sat Apr 13 15:11:20 CDT 2019,11:20.3,-88.19147403,41.82878614,15.921018,11,172,115.8,-1.0534488,8.312668,5.6120086,0.047020495,564.3044662,0.047020495,0.472070187,37.90364379,1356,-
Sat Apr 13 15:11:21 CDT 2019,11:21.3,-88.19129165,41.82872392,16.095745,10,171,115.9,-1.283292,8.159439,5.4204726,0.026086032,561.0236263,0.026086032,0.452545613,38.525015,1381,-
Sat Apr 13 15:11:22 CDT 2019,11:22.3,-88.19113529,41.82865437,16.197115,10,172,116,-0.842759,8.1402855,5.1906295,0.006878138,564.3044662,0.006878138,0.42911613,39.14638621,1398,-
Sat Apr 13 15:11:23 CDT 2019,11:23.3,-88.19092743,41.82859141,16.474382,10,173,115.4,-1.283292,8.063671,5.66947,0.032254674,567.5853062,0.032254674,0.477927595,39.76775742,1416,-
Sat Apr 13 15:11:24 CDT 2019,11:24.3,-88.19075824,41.82853018,16.890001,10,173,116.2,-1.4173675,8.082825,5.497087,0.025849402,567.5853062,0.025849402,0.460355431,39.76775742,1427,-
Sat Apr 13 15:11:25 CDT 2019,11:25.3,-88.19055808,41.82846473,17.290142,9,173,115.5,-1.1875241,8.293514,5.0374002,0.015522718,567.5853062,0.015522718,0.413496435,39.76775742,1431,-
Sat Apr 13 15:11:26 CDT 2019,11:26.3,-88.19034934,41.82839083,17.10213,10,173,115.4,-1.8962077,8.2169,5.305551,0.034599125,567.5853062,0.034599125,0.440830886,40.38912863,1433,-
Sat Apr 13 15:11:27 CDT 2019,11:27.3,-88.19018915,41.8283299,17.090046,11,173,116.8,-1.3024458,8.350976,5.4779334,0.039538972,567.5853062,0.039538972,0.458402991,40.38912863,1435,-
Sat Apr 13 15:11:28 CDT 2019,11:28.3,-88.18997189,41.82826573,17.65007,10,172,116.4,-1.2641385,8.00621,5.133168,-0.003007591,564.3044662,-0.003007591,0.423258722,40.38912863,1441,-
Sat Apr 13 15:11:29 CDT 2019,11:29.3,-88.18979858,41.82819904,16.942093,10,172,116.7,-1.5131354,8.025364,5.631162,0.03021115,564.3044662,0.030211151,0.474022627,40.38912863,1448,-
Sat Apr 13 15:11:30 CDT 2019,11:30.3,-88.18961009,41.82813679,17.210117,10,169,115.9,-1.685518,8.1402855,5.6120086,0.022703148,554.4619465,0.022703148,0.472070187,40.38912863,1456,-
Sat Apr 13 15:11:31 CDT 2019,11:31.3,-88.18942227,41.82806129,17.450562,10,168,115.6,-1.4556746,8.101978,5.439626,0.024773538,551.1811066,0.024773538,0.454498082,40.38912863,1457,-
Sat Apr 13 15:11:32 CDT 2019,11:32.3,-88.18924442,41.82798664,17.751621,10,168,116,-1.8770541,7.9870567,5.0182467,-6.07E-04,551.1811066,-6.07E-04,0.411543995,41.01049984,1466,-
Sat Apr 13 15:11:33 CDT 2019,11:33.3,-88.18905816,41.82790965,17.670004,10,166,116.3,-1.4939818,7.929596,5.0374002,-0.01133579,544.6194267,-0.01133579,0.413496435,41.01049984,1461,-
Sat Apr 13 15:11:34 CDT 2019,11:34.3,-88.18884801,41.82782254,17.57041,11,166,116.2,-1.283292,8.025364,5.1140146,0.02048707,544.6194267,0.023722393,0.397876799,41.01049984,1506,-
Sat Apr 13 15:11:35 CDT 2019,11:35.3,-88.18868131,41.82776742,17.50007,11,167,116.2,-1.1492168,8.465898,5.305551,0.044166863,547.9002666,0.044166863,0.440830886,41.01049984,1522,-
Sat Apr 13 15:11:36 CDT 2019,11:36.3,-88.18846646,41.82769404,17.920471,11,166,116.4,-1.5514427,8.2169,5.765238,0.054360688,544.6194267,0.054360688,0.487689883,41.01049984,1529,-
Sat Apr 13 15:11:37 CDT 2019,11:37.3,-88.18826342,41.82762031,17.730043,11,167,116.3,-0.842759,7.8146744,5.707777,0.009194613,547.9002666,0.009194613,0.481832504,41.01049984,1518,-
Sat Apr 13 15:11:38 CDT 2019,11:38.3,-88.18808135,41.82754635,17.410734,11,168,116.7,-1.0151415,7.9104424,5.93762,0.03568446,551.1811066,0.035684459,0.505261958,41.01049984,1499,-
Sat Apr 13 15:11:39 CDT 2019,11:39.3,-88.18786331,41.82747379,17.780012,12,166,116.5,-1.1683705,7.642292,5.803545,0.004422784,544.6194267,0.004422784,0.491594791,41.01049984,1500,-
Sat Apr 13 15:11:40 CDT 2019,11:40.3,-88.18767379,41.82741881,17.630024,10,164,116.6,-0.9959879,7.8529816,5.9184666,0.026523173,538.0577469,0.026523173,0.503309548,41.01049984,1507,-
Sat Apr 13 15:11:41 CDT 2019,11:41.3,-88.18749353,41.82735072,17.450829,10,164,116.7,-1.3215994,8.063671,5.995081,0.034504548,538.0577469,0.034504548,0.511119366,41.01049984,1502,-
Sat Apr 13 15:11:42 CDT 2019,11:42.3,-88.18728646,41.82727076,17.391655,11,164,117.2,-0.93852705,7.642292,5.650316,-0.007455409,538.0577469,-0.007455409,0.475975126,41.01049984,1512,-
Sat Apr 13 15:11:43 CDT 2019,11:43.3,-88.1871212,41.82720256,17.45,11,163,117.5,-1.0342951,7.7189064,5.861006,0.012570918,534.776907,0.012570918,0.509166896,41.01049984,1505,-
Sat Apr 13 15:11:44 CDT 2019,11:44.3,-88.18694459,41.82712631,17.38083,11,164,118.1,-1.340753,8.063671,5.995081,0.043546133,538.0577469,0.043546133,0.511119366,41.01049984,1498,-
Sat Apr 13 15:11:45 CDT 2019,11:45.3,-88.18678151,41.82704878,17.200571,11,164,118.5,-1.0534488,7.9870567,5.9567738,0.026941044,538.0577469,0.026941044,0.507214427,41.01049984,1495,-
Sat Apr 13 15:11:46 CDT 2019,11:46.3,-88.18660066,41.82697561,17.121826,11,164,118.7,-0.9959879,7.642292,5.746084,-0.001058638,538.0577469,-0.001058638,0.485737413,40.38912863,1493,-
Sat Apr 13 15:11:47 CDT 2019,11:47.3,-88.18637942,41.82688668,17.870045,12,164,119.1,-1.1875241,7.9104424,5.8801594,0.031009972,538.0577469,0.031009972,0.499404609,40.38912863,1504,-
Sat Apr 13 15:11:48 CDT 2019,11:48.3,-88.18620342,41.82681504,18.0409,13,165,118.9,-1.0151415,7.8529816,5.9184666,0.014848994,541.3385868,0.014848994,0.503309548,40.38912863,1508,-
Sat Apr 13 15:11:49 CDT 2019,11:49.3,-88.18600062,41.8267202,18.6,13,163,120.1,-1.0726024,8.0445175,5.803545,0.036050737,534.776907,0.036050737,0.491594791,40.38912863,1493,-
Sat Apr 13 15:11:50 CDT 2019,11:50.3,-88.18581034,41.82664103,18.060024,14,164,119.4,-1.3024458,7.795521,6.0716953,0.03495747,538.0577469,0.034957469,0.518929183,40.38912863,1488,-
Sat Apr 13 15:11:51 CDT 2019,11:51.3,-88.18567742,41.82656343,17.420002,14,163,121.3,-0.91937345,7.699753,6.0716953,0.022945106,534.776907,0.022945106,0.518929183,40.38912863,1472,-
Sat Apr 13 15:11:52 CDT 2019,11:52.3,-88.18546337,41.82646537,18.0309,12,164,119.4,-0.7661445,7.7572136,6.1100025,0.030348502,538.0577469,0.030348502,0.522834063,39.76775742,1459,-
Sat Apr 13 15:11:53 CDT 2019,11:53.3,-88.18527623,41.82638125,17.390024,12,162,119.2,-1.4939818,7.8529816,5.535394,0.010158479,531.496067,0.010158479,0.46426034,39.76775742,1456,-
Sat Apr 13 15:11:54 CDT 2019,11:54.3,-88.18508396,41.82631104,17.101055,11,161,119,-0.93852705,7.642292,6.0716953,0.01855743,528.2152271,0.018557429,0.518929183,39.14638621,1431,-
Sat Apr 13 15:11:55 CDT 2019,11:55.3,-88.18491039,41.82623844,17.160944,12,163,119,-1.3599066,7.795521,5.861006,0.02281028,534.776907,0.02281028,0.49745214,39.14638621,1430,-
Sat Apr 13 15:11:56 CDT 2019,11:56.3,-88.18476852,41.82618009,16.891565,11,162,119.5,-1.0534488,7.699753,5.899313,0.021842279,531.496067,0.021842279,0.501357079,38.525015,1412,-
Sat Apr 13 15:11:57 CDT 2019,11:57.3,-88.18457454,41.82610963,16.740147,11,164,119.4,-1.0151415,8.00621,5.9567738,0.041487873,538.0577469,0.041487873,0.507214427,38.525015,1395,-
Sat Apr 13 15:11:58 CDT 2019,11:58.3,-88.18438886,41.82603318,16.411755,11,164,119.5,-0.63206923,8.197746,6.0142345,0.057423174,538.0577469,0.057423174,0.513071775,37.90364379,1386,-
Sat Apr 13 15:11:59 CDT 2019,11:59.3,-88.18421006,41.82595926,16.800001,12,165,119.6,-0.9768343,7.776367,5.899313,0.018957794,541.3385868,0.018957794,0.501357079,37.28227258,1366,-
Sat Apr 13 15:12:00 CDT 2019,12:00.3,-88.18404969,41.82589085,16.430439,11,166,120.4,-1.0342951,7.240066,5.650316,0.019394355,544.6194267,0.019394355,0.475975126,36.66090137,1351,-
Sat Apr 13 15:12:01 CDT 2019,12:01.3,-88.18387711,41.82579797,16.320026,10,166,120.8,-1.7621324,7.469909,5.93762,0.008154571,544.6194267,0.008154571,0.505261958,36.66090137,1342,-
Sat Apr 13 15:12:02 CDT 2019,12:02.3,-88.18369668,41.82571906,16.270372,11,165,120.7,-1.2641385,8.063671,6.339846,0.072527945,541.3385868,0.072527945,0.546263576,36.03953016,1323,-
Sat Apr 13 15:12:03 CDT 2019,12:03.3,-88.18353697,41.8256582,15.840079,12,166,120.6,-1.0151415,7.7572136,5.899313,0.018063094,544.6194267,0.018063094,0.501357079,36.03953016,1305,-
Sat Apr 13 15:12:04 CDT 2019,12:04.3,-88.18345245,41.825621,14.440886,11,165,120.3,-1.3215994,8.159439,6.6079965,0.052577086,541.3385868,0.052577086,0.573597968,35.41815895,1303,-
Sat Apr 13 15:12:05 CDT 2019,12:05.3,-88.18329325,41.82555749,14.490884,12,169,119.6,-1.3024458,7.73806,5.401319,-0.009931326,554.4619465,-0.009931326,0.450593174,34.79678774,1278,-
Sat Apr 13 15:12:06 CDT 2019,12:06.3,-88.18320046,41.82550075,12.92019,13,171,121.3,-1.5514427,7.335834,6.090849,0.003731966,561.0236263,0.003731966,0.520881653,34.17541653,1197,-
Sat Apr 13 15:12:07 CDT 2019,12:07.3,-88.18308429,41.82543346,13.000034,14,171,123.1,-1.3790601,7.393295,6.3781533,0.005382411,561.0236263,0.005382411,0.550168514,33.55404532,1184,-
Sat Apr 13 15:12:08 CDT 2019,12:08.3,-88.18287017,41.82536817,14.620013,14,171,118.7,-1.1683705,7.029376,6.14831,-0.021607757,561.0236263,-0.021607757,0.526739061,32.3113029,1117,-
Sat Apr 13 15:12:09 CDT 2019,12:09.3,-88.18274819,41.82532553,13.730178,12,172,117.2,-1.5705963,7.067683,5.9567738,-0.025280297,564.3044662,-0.025280297,0.507214427,31.68993169,1135,-
